Target(Class),GyroX,GyroY,GyroZ,AccX,AccY,AccZ,AccMagnitude,GyroMagnitude,AccMagnitude_mean_5,GyroMagnitude_mean_5
2,2.992366412213741,5.763358778625954,1.3587786259541987,0.19140625,-0.055419921875,-1.04052734375,1.059436111037907,6.634518860509763,1.0242185305734532,21.748518929472617
2,-0.1832061068702289,4.870229007633588,0.7786259541984732,0.255615234375,-0.1025390625,-0.96728515625,1.0057305707218769,4.935479048779528,0.995462780911755,17.53689485627458
2,-0.7862595419847328,5.190839694656488,1.16793893129771,0.253173828125,-0.078369140625,-0.968994140625,1.0045836719832502,5.378392152885874,0.9965633430284309,10.339643160205679
2,-0.1984732824427481,4.061068702290076,2.557251908396946,0.39453125,-0.119873046875,-1.001708984375,1.0832568227208415,4.80324973029338,1.0182658211891304,5.209876722585044
2,-1.885496183206107,6.00763358778626,5.030534351145038,0.25048828125,-0.11669921875,-1.039794921875,1.0758887332143026,8.05934445473282,1.0457791819356355,5.962196849440273
2,-4.946564885496184,4.8320610687022905,3.030534351145038,0.396728515625,-0.136474609375,-1.03662109375,1.1183032353174702,7.549930913032402,1.0575526067915484,6.145279259944801
2,-1.274809160305344,10.24427480916031,3.458015267175572,0.291748046875,-0.133544921875,-0.937255859375,0.9906562042135237,10.887064542327938,1.0545377334898778,7.335596358654482
2,5.00763358778626,4.854961832061068,1.702290076335878,0.2666015625,-0.212646484375,-0.856201171875,0.9216156287545323,7.179473521386263,1.0379441248441341,7.69581263235456
2,5.572519083969466,1.946564885496183,-4.480916030534352,0.216064453125,-0.1708984375,-0.978759765625,1.0167894583690626,7.4108496319484445,1.0246506519737781,8.217332612685572
2,1.068702290076336,-1.5572519083969465,-36.08396946564886,-0.178466796875,-0.579345703125,-0.838623046875,1.034785222191606,36.13336422876923,1.016429949769239,13.832136567492853
2,1.030534351145038,0.2137404580152672,-36.04580152671755,-0.03662109375,-0.43408203125,-1.0322265625,1.1203838586360206,36.06116323325963,1.016846074432949,19.5343830315383
2,1.1145038167938932,2.1908396946564888,-23.290076335877856,-0.00439453125,-0.164306640625,-0.957275390625,0.9712837677808821,23.41942683022683,1.0129715871464207,22.04085548911808
2,-1.8167938931297711,7.396946564885495,2.320610687022901,0.221435546875,-0.01806640625,-1.089111328125,1.1115410840382023,7.9624614595368595,1.0509566782031547,22.197453076748197
2,-0.9465648854961832,4.557251908396948,0.8015267175572519,0.183349609375,-0.0615234375,-1.0146484375,1.0329151293020027,4.723026055189631,1.0541818123897428,21.659888361396433
2,-0.4961832061068702,3.908396946564885,0.8702290076335878,0.171875,-0.06982421875,-0.937744140625,0.9559186735416186,4.034732084248859,1.0384085026597452,15.24016193249236
2,0.0839694656488549,6.793893129770992,1.0,0.30859375,-0.113525390625,-0.991943359375,1.0450214089021248,6.867607642397084,1.023336012712966,9.401450814319853
2,0.6030534351145038,3.396946564885496,5.076335877862594,0.448486328125,-0.130615234375,-0.97900390625,1.084734517943741,6.137760614032269,1.0460261627455378,5.9451175710809405
2,-0.2519083969465649,3.206106870229008,2.045801526717557,0.423828125,-0.197265625,-0.96044921875,1.0681791554534013,3.8115460105450283,1.0373537770285777,5.114934481282574
2,-7.122137404580152,5.045801526717558,5.6030534351145045,0.293212890625,-0.02001953125,-0.936767578125,0.9817882033750028,10.372037507331594,1.0271283918431777,6.244736771710967
2,-2.6564885496183206,6.763358778625954,1.091603053435114,0.09033203125,0.0908203125,-0.947021484375,0.9556452777574831,7.347894297616078,1.0270737126863507,6.907369214384412
2,-1.251908396946565,-1.4274809160305342,1.4122137404580148,0.273681640625,-0.076904296875,-1.244140625,1.2762060202288736,2.3662890881536662,1.0733106349517005,6.007105503535727
2,5.389312977099237,-5.908396946564887,-27.41221374045801,-0.04736328125,-0.492431640625,-0.972900390625,1.0914519555059092,28.554917457346335,1.0746541224641342,10.49053687219854
2,12.77862595419847,-3.679389312977099,-43.11450381679389,-0.147216796875,-0.5390625,-0.935546875,1.089728920195592,45.11863945601751,1.0789640754125722,18.751955561293038
2,1.4122137404580148,3.259541984732825,-11.801526717557248,0.143798828125,-0.245849609375,-0.88330078125,0.9280842653319922,12.324568733395582,1.0682232878039701,19.142461806505832
2,-5.824427480916032,8.16030534351145,1.4656488549618318,0.139404296875,-0.225830078125,-0.954345703125,0.9905596919147818,10.132258649770165,1.0752061706354297,19.69933467693665
2,-0.7633587786259542,4.0381679389312986,0.900763358778626,0.1826171875,-0.07373046875,-0.99560546875,1.0148967773115707,4.207242749882173,1.0229443220519694,20.06752540928235
2,-0.5801526717557252,5.503816793893129,2.480916030534351,0.3369140625,-0.10009765625,-0.965576171875,1.0275543635203817,6.064941943155571,1.0101648036548636,15.569530306444202
2,0.6183206106870229,2.908396946564885,5.572519083969466,0.352294921875,-0.1181640625,-0.867431640625,0.9436694912959703,6.316174642740036,0.9809529178749393,7.809037343788705
2,-1.053435114503817,4.099236641221374,3.175572519083969,0.316650390625,-0.200439453125,-0.87158203125,0.948735306315671,5.291287877744214,0.985083126071675,6.402381172658432
2,-1.709923664122137,0.4274809160305343,0.1068702290076336,0.294677734375,-0.313720703125,-1.026123046875,1.112737234945277,1.7657859769924902,1.009518634677774,4.729086638102897
2,0.7022900763358778,9.80916030534351,2.061068702290076,0.3330078125,-0.12744140625,-0.998291015625,1.0600568225763214,10.047927221213655,1.0185506437307243,5.8972235323691935
2,-7.541984732824428,4.793893129770993,1.4503816793893132,0.237548828125,-0.08740234375,-1.06494140625,1.0946089777551988,9.053538096552666,1.0319615665776878,6.494942763048611
2,6.7251908396946565,-0.7633587786259542,-30.16030534351145,-0.0771484375,-0.563232421875,-0.834716796875,1.009918201363422,30.910433948248986,1.045211308591178,11.413794624150402
2,-1.1526717557251909,4.351145038167939,-40.6030534351145,-0.079833984375,-0.638427734375,-0.913818359375,1.1175989580396002,40.851793884410796,1.078984038935964,18.52589582548372
2,-1.938931297709924,2.801526717557252,-23.96946564885496,0.105712890625,-0.23681640625,-1.1123046875,1.1421378828092215,24.210396320962285,1.0848641685087528,23.014817894277677
2,0.2366412213740458,5.083969465648855,0.3053435114503817,0.20849609375,-0.052490234375,-1.074462890625,1.095762907359061,5.098625231892235,1.0920053854653005,22.024957496413393
2,4.145038167938932,0.7633587786259542,2.4885496183206106,0.1171875,-0.07373046875,-1.03271484375,1.0419544331111277,4.894582437902083,1.0814744765364863,21.193166364683275
2,-0.8320610687022901,3.969465648854962,0.6183206106870229,0.18896484375,-0.05859375,-0.989990234375,1.0095650567795975,4.102597169731622,1.0814038476197214,15.831599008979802
2,-0.8931297709923665,4.083969465648855,3.183206106870229,0.35302734375,-0.097900390625,-0.917236328125,0.9876918920148838,5.254454158426068,1.0554224344147782,8.712131063782858
2,-0.5190839694656488,3.106870229007634,3.541984732824428,0.292724609375,-0.064208984375,-0.90478515625,0.953124687319845,4.740015467781882,1.017619795316903,4.818054893146777
2,-3.0839694656488548,1.1984732824427482,4.1603053435114505,0.25244140625,-0.124755859375,-1.080078125,1.1161807399079182,5.315575831933311,1.0217033618266744,4.861445013154992
2,-10.73282442748092,8.992366412213743,1.4732824427480915,0.350341796875,-0.08984375,-1.00244140625,1.0656922853320014,14.079301653091704,1.026450932270849,6.698388856192915
2,0.6564885496183206,6.854961832061068,2.206106870229008,0.298828125,-0.134521484375,-1.158203125,1.2036730273663336,7.231070906696022,1.0652725263881964,7.324083603585796
2,2.519083969465649,4.885496183206106,-2.0229007633587788,0.15576171875,-0.17236328125,-0.921875,0.9506967599483133,5.857131080976229,1.0578734999748822,7.4446189880958284
2,-2.6564885496183206,5.961832061068701,-37.7175572519084,-0.13671875,-0.56494140625,-1.05419921875,1.203821748395667,38.27812035601576,1.1080129121900468,14.152239965742604
2,7.480916030534352,-1.885496183206107,-39.1297709923664,-0.05908203125,-0.41650390625,-0.914794921875,1.0068842731051182,39.883056282434396,1.0861536188294867,21.06573605584282
2,1.908396946564886,7.610687022900763,-8.755725190839694,0.332275390625,-0.180419921875,-0.890869140625,0.96778412321256,11.757008951417578,1.0665719864055985,20.601277515507995
2,1.793893129770992,2.160305343511451,0.5572519083969466,0.090087890625,-0.06103515625,-0.91552734375,0.921971493859574,2.8627786200919783,1.0102316797042465,19.727619058187187
2,-0.3664122137404579,4.396946564885496,-8.938931297709924,-0.08544921875,-0.114990234375,-1.00439453125,1.0145603468456226,9.968545016702016,1.0230043970837084,20.549901845332347
2,-0.3053435114503817,4.145038167938932,0.7328244274809159,0.19287109375,-0.06396484375,-0.99365234375,1.0142168112786099,4.220380043925916,0.985083409660297,13.738353782914377
2,-1.366412213740458,5.534351145038168,2.534351145038168,0.366943359375,-0.07958984375,-0.9453125,1.0171517560687833,6.238514299158146,0.9871369062530299,7.0094453862591255
2,-0.8244274809160306,1.954198473282443,1.7862595419847331,0.392333984375,-0.160400390625,-0.779296875,0.8871064535854651,2.772957896470931,0.971001372327611,5.212635175269796
2,-3.6488549618320607,7.152671755725192,4.3893129770992365,0.36669921875,-0.13671875,-1.052001953125,1.1224386143626017,9.151006730877599,1.0110947964282164,6.470280797426921
2,0.3587786259541985,10.3587786259542,4.106870229007634,0.246337890625,-0.091796875,-1.102294921875,1.133209211667798,11.148964068552575,1.0348245693926517,6.706364607797032
2,-3.267175572519084,9.557251908396944,0.9847328244274808,0.311279296875,-0.1376953125,-0.956298828125,1.0150676078078325,10.148162345849979,1.034994728698496,7.891921068181844
2,5.6259541984732815,-0.0534351145038167,-24.88549618320611,-0.005126953125,-0.54931640625,-0.7744140625,0.9494692938802787,25.513567689352016,1.0214582362607953,11.746931746220618
2,8.122137404580153,-0.6106870229007634,-37.755725190839705,-0.201416015625,-0.669189453125,-0.970458984375,1.1958986478285454,38.62430373929124,1.0832166751094112,18.91720091478468
2,3.1221374045801533,7.83206106870229,-32.40458015267176,-0.07958984375,-0.505859375,-0.977783203125,1.103760953656599,33.48351441273585,1.0794811429682107,23.78370245115633
2,-3.374045801526718,0.7328244274809159,-2.015267175572519,0.19677734375,-0.16162109375,-1.031494140625,1.0624607583821433,3.9978142154498433,1.0653314523110797,22.353472480535785
2,-3.4045801526717563,7.480916030534352,2.839694656488549,-0.05224609375,-0.073486328125,-0.856201171875,0.8609357359603284,8.6959264264345,1.034505077941579,22.06302529665269
2,7.541984732824428,-1.824427480916031,-24.167938931297712,0.002685546875,-0.420166015625,-1.1611328125,1.2348182461853914,25.383052250078478,1.0915748684026014,22.036922208797982
2,-0.4351145038167939,3.908396946564885,0.9465648854961832,0.225341796875,-0.0654296875,-0.917236328125,0.9467747625794818,4.044858020475361,1.0417500913527888,15.121033065034803
2,-1.297709923664122,4.015267175572519,0.4198473282442748,0.36279296875,-0.1376953125,-0.911865234375,0.9909979530355675,4.240600584379566,1.0191974912285824,9.272450299363548
2,0.3816793893129771,3.969465648854962,3.778625954198473,0.401611328125,-0.083251953125,-0.85302734375,0.946508423503264,5.493664605289277,0.9960070242528065,9.571620377331435
2,3.595419847328244,1.038167938931298,1.740458015267176,0.1064453125,-0.142822265625,-1.0068359375,1.0224712265648284,4.127230385003298,1.0283141223737065,8.657881169045194
2,-5.183206106870228,-1.4656488549618318,5.824427480916032,0.273193359375,-0.116943359375,-0.850830078125,0.901233700407781,7.933328909908982,0.9615972132181845,5.167936501011296
2,4.5114503816793885,6.8320610687022905,-22.6412213740458,0.052001953125,-0.50927734375,-1.2919921875,1.389716312254737,24.07602849934725,1.0501855231532355,9.174170596785673
2,10.64885496183206,-7.160305343511451,-44.89312977099237,-0.188720703125,-0.663330078125,-1.0859375,1.2864223840712516,46.69112533710892,1.1092704093603722,17.664275547331545
2,4.442748091603052,3.618320610687023,-9.748091603053435,0.32958984375,-0.235107421875,-1.078369140625,1.1518615230904103,11.30732260743833,1.1503410292778018,18.827007147761357
2,2.33587786259542,10.42748091603053,-0.7251908396946565,0.037353515625,-0.204345703125,-0.92431640625,0.9473717698866231,10.710489503151631,1.1353211379421606,20.14365897139102
2,0.8320610687022901,2.427480916030534,-8.305343511450381,-0.072265625,-0.153564453125,-1.036376953125,1.0501816751347737,8.692739502765132,1.1651107328875592,20.29554108996225
2,4.3893129770992365,-0.8854961832061069,-24.30534351145038,-0.035400390625,-0.326904296875,-0.995849609375,1.0487306858598544,24.714366168506277,1.0969136076085826,20.423208623794057
2,2.6564885496183206,-2.442748091603054,-27.618320610687014,0.00634765625,-0.343017578125,-0.899658203125,0.9628531736940541,27.853107241526622,1.032199765533143,16.655605004677597
2,-0.4122137404580153,4.519083969465648,0.8320610687022901,0.19189453125,-0.07666015625,-0.99853515625,1.0196924776358525,4.613498207754478,1.0057659564422314,15.316840124740827
2,-5.251908396946566,9.442748091603056,0.0687022900763358,0.450439453125,-0.080322265625,-0.84619140625,0.9619705106176772,10.805218800933776,1.0086857045884423,15.335785984297257
2,-5.0,8.778625954198473,8.793893129770991,0.340087890625,-0.052734375,-0.994140625,1.052024842830146,13.393910184168046,1.0090543381275168,16.27602012057784
2,-1.717557251908397,3.458015267175572,0.4580152671755725,0.39501953125,-0.10546875,-1.0693359375,1.1448333653962641,3.8881422924795817,1.0282748740347987,12.110775345372499
2,8.664122137404581,10.43511450381679,5.923664122137405,0.38427734375,0.06103515625,-1.14599609375,1.2102484927105988,14.80028458346425,1.0777539378381078,9.500210813760024
2,-1.022900763358779,-1.7557251908396951,-17.09160305343512,-0.02490234375,-0.3974609375,-0.7998046875,0.8934667658674242,17.21196653069084,1.052508795484422,12.019904478347296
2,-11.6030534351145,0.8625954198473282,-50.25954198473283,-0.252685546875,-0.74365234375,-0.886474609375,1.1843589097190703,51.588724353211,1.0969864753047007,20.176605588802744
2,-2.618320610687023,1.969465648854962,-11.79389312977099,0.211181640625,-0.090576171875,-1.065673828125,1.0901662424599232,12.2405193075632,1.104614755230656,19.945927413481776
2,2.7557251908396947,4.916030534351145,-1.297709923664122,0.279296875,-0.142333984375,-1.169921875,1.2111906955951832,5.783202277983852,1.1178862212704401,20.324939410582626
2,-1.954198473282443,3.435114503816794,-0.8854961832061069,0.0517578125,-0.001708984375,-0.99072265625,0.9920751853511077,4.050062569613526,1.0742515597985418,18.174895007812484
2,1.3206106870229009,1.16030534351145,-14.41984732824428,0.00439453125,-0.118408203125,-0.98828125,0.9953590525904514,14.526607244870842,1.0946300171431473,17.637823150648483
2,1.4122137404580148,0.0381679389312977,-24.152671755725198,-0.014892578125,-0.272705078125,-0.9716796875,1.009332087877161,24.193952909355396,1.0596246527747653,12.158868861877362
2,-0.8091603053435115,4.175572519083969,0.7328244274809159,0.165771484375,-0.074462890625,-0.996337890625,1.0127754437224454,4.315921443143467,1.0441464930272697,10.573949288993415
2,-2.0229007633587788,5.015267175572519,5.854961832061068,0.3515625,-0.12548828125,-0.978515625,1.047299540965463,7.9702955024054525,1.0113682621013258,11.011367933877738
2,-5.496183206106871,0.0305343511450381,4.137404580152672,0.358154296875,-0.09716796875,-0.905029296875,0.9781585468231024,6.8794679184919065,1.0085849343957247,11.577249003653412
2,-1.5343511450381682,9.580152671755725,6.160305343511451,0.368408203125,-0.135498046875,-0.992431640625,1.0672417187077912,11.49273338139035,1.0229614676191925,10.970474230957313
2,0.3206106870229007,2.106870229007634,1.908396946564886,0.095703125,-0.047119140625,-1.102783203125,1.1079305459471,2.8607118485038225,1.0426811592331806,6.703826018787
2,-0.0534351145038167,7.984732824427482,2.908396946564885,0.39501953125,-0.075439453125,-0.884765625,0.9718753790164711,8.498093103028447,1.0345011462919858,7.540260350763996
2,3.8091603053435112,6.977099236641222,-1.984732824427481,0.198486328125,-0.123046875,-0.9091796875,0.9386932726201932,8.19321550882827,1.0127798926229317,7.584844352048559
2,5.8320610687022905,3.679389312977099,-30.75572519083969,-0.02001953125,-0.446533203125,-1.001708984375,1.0969109227745597,31.51928733394799,1.0365303678132232,12.512808235139776
2,3.717557251908397,-2.16793893129771,-40.89312977099237,-0.09765625,-0.533447265625,-0.96044921875,1.102980249217699,41.118952486636566,1.0436780739152047,18.43805205618902
2,-1.580152671755725,0.0534351145038167,-24.519083969465647,0.088134765625,-0.40576171875,-1.033203125,1.1135165049627658,24.570006440357847,1.0447952657183377,22.779910974559822
2,1.893129770992366,5.557251908396948,-0.1450381679389313,0.317626953125,0.02880859375,-1.03662109375,1.0845736989401733,5.872650608827176,1.0673349297030783,22.25482247571957
2,-0.6564885496183206,5.5954198473282455,5.290076335877862,0.0947265625,-0.052978515625,-1.091796875,1.09717831778643,7.728169778354365,1.0990319387363257,22.16181332962479
2,-0.3893129770992366,4.343511450381679,0.7862595419847328,0.20068359375,-0.09326171875,-1.031494140625,1.054965314656518,4.431236890654422,1.0906428171127174,16.74420324096608
2,0.5190839694656488,3.877862595419847,3.671755725190839,0.3515625,-0.115478515625,-0.986083984375,1.0532298434900516,5.365543456331732,1.0806927359671878,9.59352143490511
2,-3.2442748091603053,4.778625954198472,3.557251908396946,0.3271484375,-0.102783203125,-0.963134765625,1.0223595569851391,6.783408154260298,1.0624613463716623,6.0362017776856005
2,1.6793893129770991,4.251908396946565,0.4198473282442748,0.3154296875,-0.12744140625,-1.217041015625,1.263695387938429,4.590789176122146,1.0982856841713136,5.779829491144595
2,-5.30534351145038,7.366412213740458,2.5801526717557253,0.345458984375,-0.047607421875,-1.11865234375,1.1717471752389075,9.437578422815964,1.113199455661809,6.1217112200369135
2,-4.412213740458014,11.99236641221374,5.809160305343513,0.200439453125,0.002197265625,-1.01953125,1.0390499372368194,14.03676692509559,1.1100163801778693,8.042817226925148
2,-2.4122137404580157,7.106870229007634,0.5419847328244275,0.074462890625,-0.1474609375,-0.862060546875,0.8777458838678959,7.524634677658726,1.0749195882534381,8.474635471190547
2,3.015267175572519,-9.282442748091604,-24.68702290076336,-0.098876953125,-0.529052734375,-0.802490234375,0.9662629165378284,26.54627430006889,1.063700260163976,12.427208700352264
2,9.229007633587788,-6.9312977099236655,-45.94656488549618,-0.12841796875,-0.79345703125,-1.021240234375,1.2996141163607928,47.374088852679,1.0708840058484488,20.983868635663633
2,3.946564885496183,-1.610687022900763,-38.755725190839705,-0.1220703125,-0.634033203125,-1.15771484375,1.3255953090207744,38.98943346791614,1.101653632604822,26.894239644683672
2,5.496183206106871,6.183206106870228,-6.374045801526719,0.27294921875,0.045654296875,-0.97705078125,1.015486986613133,10.443587864095791,1.096941042480085,26.17560383248371
2,-2.5877862595419847,3.931297709923664,3.595419847328244,0.1845703125,-0.0322265625,-0.96044921875,0.9785537560013754,5.922734443454915,1.1171026169067808,25.85522378564295
2,-0.3053435114503817,6.206106870229008,0.4274809160305343,0.338134765625,-0.073486328125,-0.9482421875,1.0094050754282713,6.228301299572689,1.1257310486848693,21.791629185543712
2,-2.3587786259541983,0.8854961832061069,3.564885496183206,0.27099609375,-0.078125,-0.925048828125,0.9670872416013948,4.365357797206128,1.05922567373299,13.189882974449134
2,-5.122137404580153,5.091603053435113,4.221374045801527,0.388671875,-0.139892578125,-0.998291015625,1.0803798923101395,8.365447512220468,1.0101825903908628,7.065085783309999
2,-3.946564885496183,2.137404580152672,3.870229007633588,0.21875,-0.001220703125,-0.964599609375,0.9890932509235527,5.926427701931205,1.0049038432529467,6.1616537508770834
2,-6.900763358778626,5.030534351145038,0.2137404580152672,0.210205078125,-0.09423828125,-1.02587890625,1.0514250134038032,8.542394030674567,1.0194780947334323,6.685585668321013
2,-3.1297709923664123,3.717557251908397,0.1908396946564886,0.355712890625,-0.221923828125,-1.0751953125,1.1540480085630842,4.863344340567664,1.048406681360395,6.412594276520008
2,0.7709923664122137,5.694656488549619,-7.473282442748093,0.056396484375,-0.353515625,-1.066162109375,1.1246579497944917,9.427273848824647,1.0799208229990143,7.424977486843711
2,5.641221374045801,3.6488549618320607,-28.381679389312986,-0.170654296875,-0.3349609375,-0.89208984375,0.9680630186174239,29.166028973468965,1.0574574482604713,11.58509377909341
2,7.5114503816793885,-1.33587786259542,-42.93893129770992,-0.08740234375,-0.501220703125,-1.005126953125,1.1265618291210024,43.61144663376413,1.0849511638999612,19.122097565459995
2,7.053435114503817,2.854961832061069,-25.59541984732824,0.064208984375,-0.426513671875,-0.8203125,0.9267951788971575,26.702570496827555,1.0600251969986318,22.754132858690593
2,-3.5267175572519083,3.259541984732825,3.259541984732825,0.187744140625,0.06640625,-0.99267578125,1.0124538799660852,5.804047262824525,1.0317063712792323,22.942273443141964
2,4.450381679389314,1.267175572519084,1.656488549618321,0.103515625,-0.130859375,-0.880126953125,0.895803055510321,4.9148331954248174,0.9859353924223979,22.039785312462
2,-0.0534351145038167,6.8473282442748085,3.4198473282442747,0.365966796875,-0.085693359375,-0.949462890625,1.021153675471964,7.654026074217742,0.9965535237933061,17.737384732611755
2,-1.6183206106870232,5.206106870229007,1.709923664122137,0.282958984375,-0.067138671875,-0.908447265625,0.9538604837821985,5.713698388989829,0.9620132547255451,10.157835083656895
2,-7.366412213740458,6.2595419847328255,2.381679389312977,0.278564453125,-0.168701171875,-1.038818359375,1.088669749607931,9.955816966721304,0.9943881688676999,6.808484377635645
2,0.5725190839694656,-1.4656488549618318,2.206106870229008,0.1103515625,-0.056396484375,-1.0126953125,1.0202498844672925,2.7097623863416134,0.9959473697679414,6.189627402339062
2,-1.4427480916030535,8.442748091603054,3.717557251908397,0.252197265625,-0.0234375,-0.999267578125,1.0308678236741993,9.33711675600707,1.022960323400717,7.0740841144555136
2,-3.946564885496183,7.694656488549619,0.3053435114503817,0.224853515625,0.027587890625,-0.94189453125,0.9687546145421535,8.653112014309944,1.012480511214755,7.273901302473954
2,-1.1450381679389308,5.282442748091603,-21.44274809160305,0.020751953125,-0.461669921875,-0.913818359375,1.024028199930738,22.113497224836436,1.0265140544444629,10.553861069643276
2,6.687022900763358,5.740458015267175,-42.09160305343512,-0.092529296875,-0.614013671875,-1.12890625,1.2884113401079116,43.00432746955041,1.066462372544459,17.163563170209095
2,6.3816793893129775,-2.2290076335877864,-41.62595419847328,-0.10791015625,-0.571533203125,-0.947021484375,1.1113705484508982,42.1712505125467,1.08468650534118,25.05586079545011
2,1.221374045801527,-3.091603053435115,-16.66412213740458,-0.0263671875,-0.119873046875,-0.9580078125,0.9658383636793432,16.992431568498496,1.071680613342209,26.586923757948398
2,-3.282442748091603,2.068702290076336,2.725190839694656,0.341552734375,-0.072998046875,-0.951904296875,1.0139569890363656,4.741373711512508,1.0807210882410512,25.80457609738891
2,-3.7633587786259537,0.5877862595419847,3.732824427480916,0.1162109375,-0.084228515625,-1.043212890625,1.0530396763679837,5.3331360558273415,1.0865233835285004,22.448503863587092
2,0.2900763358778626,5.045801526717558,1.969465648854962,0.3564453125,-0.107666015625,-1.001220703125,1.068217266332044,5.424302007602569,1.0424845687733268,14.932498771197524
2,-3.595419847328244,4.251908396946565,3.816793893129771,0.374267578125,-0.064208984375,-0.90478515625,0.981241658655175,6.750828431919987,1.0164587908141822,7.84841435507218
2,3.274809160305344,3.755725190839695,2.030534351145038,0.276611328125,-0.1025390625,-1.04541015625,1.0862368438679038,5.380791437763375,1.0405384868518943,5.526086328925156
2,-4.0458015267175576,3.969465648854962,3.1908396946564888,0.27978515625,-0.009033203125,-0.989013671875,1.0278664191285776,6.504354348282785,1.0433203728703366,5.878682456279211
2,0.5114503816793893,7.763358778625954,3.732824427480916,0.2802734375,-0.147216796875,-0.99169921875,1.041005920021381,8.6293278547629,1.0409136216010162,6.537920816066324
2,3.0763358778625958,0.4045801526717557,1.923664122137405,0.289794921875,-0.22509765625,-1.066650390625,1.1280040369671758,3.650754879221447,1.0528709757280426,6.183211390390099
2,0.3740458015267176,7.083969465648855,0.8931297709923665,0.21240234375,-0.0849609375,-1.0302734375,1.0553655634657777,7.149840168823213,1.067695756690163,6.263013737770744
2,4.396946564885496,2.374045801526718,-12.51145038167939,0.0703125,-0.507080078125,-1.05029296875,1.1684131861174774,13.472402280789806,1.084131025140078,7.881335906376032
2,3.931297709923664,-0.2061068702290076,-42.55725190839696,-0.137939453125,-0.7822265625,-0.93896484375,1.2298620514543297,42.7389432686486,1.1245301516052284,15.128253690449194
2,-1.931297709923664,1.5954198473282442,-42.45801526717558,-0.0908203125,-0.4208984375,-1.055908203125,1.1403271273100564,42.531850838651735,1.1443943930629632,21.90875828722696
2,-5.870229007633588,3.007633587786259,-17.16793893129771,0.13330078125,-0.254638671875,-0.87353515625,0.9196051439073382,18.391399499472854,1.1027146144509958,24.856887211277243
2,-5.465648854961832,-1.175572519083969,2.175572519083969,0.215576171875,-0.0771484375,-1.30615234375,1.3260689696892047,5.9990335837670035,1.156855295695681,24.626725894266
2,-0.7251908396946565,4.534351145038168,1.122137404580153,0.3291015625,-0.119140625,-0.974853515625,1.0357807219154807,4.727095769628946,1.1303288028552818,22.877664592033828
2,-0.5801526717557252,3.015267175572519,1.7557251908396951,0.3818359375,-0.103759765625,-0.9833984375,1.0600175748573701,3.5370869664710627,1.09635990753589,15.03729333159832
2,-0.2290076335877863,3.3053435114503817,1.961832061068702,0.314697265625,-0.07666015625,-0.97802734375,1.030266292601484,3.850522725652413,1.0743477405941755,7.301027708998456
2,-3.709923664122138,9.435114503816791,4.221374045801527,0.311767578125,-0.03759765625,-0.89111328125,0.9448256381711722,10.98202705006294,1.0793918394469424,5.819153219116473
2,-0.2366412213740458,0.1908396946564886,1.923664122137405,0.225830078125,-0.081298828125,-0.8974609375,0.9290020764125454,1.9475375507313473,0.9999784607916103,5.0088540125093415
2,-0.1755725190839695,5.015267175572519,-0.7480916030534351,0.135986328125,-0.045654296875,-0.9697265625,0.9802786350207461,5.073792624693258,0.9888780434126636,5.078193383522204
2,5.763358778625954,7.847328244274808,1.862595419847328,0.279296875,-0.0771484375,-1.1787109375,1.2138031553656408,9.912927250948341,1.0196351595143178,6.35336144041766
2,-1.213740458015267,10.77862595419847,-2.458015267175572,0.412353515625,-0.2216796875,-0.960693359375,1.0686950156361812,11.121770651007518,1.027320904121257,7.807611025488681
2,5.954198473282442,-3.877862595419847,-28.06106870229008,-0.160400390625,-0.594970703125,-0.743896484375,0.9659712223224841,28.946742035725524,1.0315500209515196,11.400554022621197
2,4.015267175572519,-5.541984732824427,-39.3206106870229,-0.097412109375,-0.578857421875,-0.877197265625,1.0554809693844014,39.91173248645702,1.0568457995458906,18.993393009766333
2,3.4198473282442747,-2.786259541984733,-38.68702290076336,-0.110595703125,-0.59423828125,-1.040771484375,1.2035596483518414,38.93769817166892,1.1015020022121098,25.766174119161462
2,-1.656488549618321,-5.67175572519084,-14.41984732824428,0.135986328125,-0.190185546875,-0.8740234375,0.9047539958333312,15.583477284968378,1.0396921703056479,26.90028412596547
2,-0.8702290076335878,5.145038167938932,1.694656488549618,0.37841796875,-0.10302734375,-1.010986328125,1.0843929860934765,5.486399264495673,1.042831764397107,25.7732098486631
2,0.6717557251908397,2.7557251908396947,4.66412213740458,0.353759765625,-0.083251953125,-0.97119140625,1.036961719181588,5.458874645417553,1.057029863768928,21.075636370601508
2,-3.534351145038168,3.9236641221374047,2.4656488549618323,0.422607421875,-0.087890625,-1.06982421875,1.1536228387175649,5.828053057047053,1.0766582376355605,14.258900484719515
2,-3.7480916030534353,3.7633587786259537,2.961832061068702,0.3046875,-0.0947265625,-1.01171875,1.0608404325820537,6.08140683719772,1.048114394481603,7.6876422178252755
2,-3.2442748091603053,-5.183206106870228,1.6183206106870232,0.155029296875,0.04931640625,-0.854736328125,0.8700806752431521,6.3253384243551265,1.041179730363567,5.8360144457026255
2,3.16793893129771,0.8625954198473282,0.4580152671755725,0.176025390625,-0.073974609375,-0.91748046875,0.9371379789095027,3.31506951899039,1.0117287289267722,5.401748496601568
2,1.4274809160305342,-0.4198473282442748,-0.1374045801526718,0.171875,-0.105712890625,-0.890869140625,0.9134353050912907,1.4942735905155258,0.9870234461087127,4.608828285621163
